#OTU ID	Taxonomy	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_944	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
OTU_945	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	3	2	0	0	0	0	1	1	0	2	1	0	7	0	3	2	3	0	4	6	1	1	0	1	2	2	4	5	1	3	0	0	0	0	1	0	1	3	1	0	0	0	1	0	0	2	0	0	1	1	0	0	2	0	0	1	0	2	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	3	0	0	2	1	2	6	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	2	0	0	0	3	0	2	0	0	0	2	4	3	2	1	12	3	5	1	3	7	9	16	2	0	2	12	9	10	2	2	0	1	3	0	0	9	6	5	2	2	6	8	6	1	4	1	0	0	1	2	0	3	3	1	1	7	6	13	2	1	0	0	10	3	9	0	0	1	10	5	6	3	2	5	5	0	0	1	0	1	2	0
OTU_946	k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0
OTU_947	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	1	0	4	0	1	0	0	3	0	2	2	151	1	0	69	18	59	83	23	2	2	1	11	1	49	11	97	58	34	0	0	1	0	10	81	134	155	431	2	43	5	19	0	92	21	51	3	13	8	10	8	0	25	1	3	110	5	0	0	39	13	4	5	1	99	37	35	22	3	33	3	228	5	0	117	31	10	259	444	427	0	1	2	0	16	32	49	1	2	1	23	40	13	4	22	33	6	8	2	1	2	5	7	25	0	0	0	0	1	0	1	0	1	4	0	0	8	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	3	3	1	0	1	0	0	0	0	0	1	0	0	2	0	0	2	0	1	1	2	0	1	1	0	3	0	1	0	1	0	0	0	2	1	1	1	0	0	0	1	0	1	1	0	0	0	0	30	0	29
OTU_948	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__uncultured_organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU_949	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_bacterium	0	0	1	0	0	1	0	0	1	1	2	1	5	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	1	0	1	0	1	1	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	3	0	1	0	0	3	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	6	0	1	1	1	3	9	1	2	5	3	2	4	1	1	0	0	0	2	0	0	5	1	5	0	4	4	2	2	0	0	3	0	0	0	2	0	2	6	1	4	2	1	1	2	0	1	0	2	1	3	1	0	1	3	1	5	0	1	0	4	0	0	0	0	0	0	0
OTU_950	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__uncultured_bacterium	1	14	0	1	4	8	17	63	1	1	0	0	0	0	0	0	1	1	0	2	5	1	0	1	0	0	0	0	1	0	1	6	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	2	0	3	0	0	0	0	0	0	2	0	0	1	1	1	1	0	0	2	0	6	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	25	1	0	1	0	1	2	0	2	0	0	19	0	0	0	2	14	21	0	0	2	5	6	50	17	22	0	10	0	0	0	2	2	8	23	23	26	1	3	8	0	0	0	0	1	6	18	17	1	0	0	1	0	0	7	1	0	0	0	8	0	4	3	26	0	11	0	0	0	3	6	0	27	0	0	3	2	0	10	0	4	4	5	0	0	0	0	3	0	0	0	0	0	2	0
OTU_951	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	41	46	78	118	108	11	5	71	136	59	0	9	1	0	3	3	3	9	6	2	27	1	1	1	16	5	30	42	5	6	27	118	2	2	1	6	3	8	1	3	3	9	3	2	5	11	1	0	0	0	0	0	3	25	0	3	2	29	2	4	2	1	1	47	5	8	2	1	1	1	7	3	3	26	1	0	0	11	22	28	10	0	5	101	16	8	9	0	0	3	2	2	5	28	9	0	0	1	0	3	4	1	1	6	47	16	3	3	87	20	69	7	1	34	14	41	31	51	59	1	33	46	52	15	19	27	10	49	63	21	20	1	9	2	10	13	1	21	18	242	45	5	28	4	18	6	8	8	38	4	230	180	250	81	76	60	98	42	35	22	2	32	10	17	76	20	168	26	14	29	67	20	74	83	41	78	16	18	61	70	74	73	1	14	0	0	3	7
OTU_952	k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__;g__;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_953	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0	0	2	2	4	0	0	1	0	0	0	0	2	0	0	0	1	0	2	0	1	0	8	0	4	11	0	5	2	0	3	0	13	0	0	17	0	0	5	3	3	2	0	3	0	3	2	12	0	0	4	0	0	0	11	1	0	0	0	0	0	0
OTU_954	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	10	2	2	9	3	2	1	1	6	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	5	0	1	1	10	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	3	1	3	0	0	3	4	0	0	1	0	1	3	0	2	6	1	0	0	0	0	2	1	0	17	0	0	0	1	6	2	0	0	2	0	5	0	1	0	0	0	1	0	0	1	0	0	1	11	0	0	0
OTU_955	Unassigned	788	686	1204	2140	888	158	684	154	1915	1905	0	2	0	1	1	5	8	2	2	4	95	0	3	3	5	0	2	1	6	0	3	1782	3	2	9	4	3	4	2	2	1	3	0	5	3	3	0	1	3	3	3	0	5	353	2	3	0	2	2	1	1	3	2	1020	2	7	1	5	4	2	2	2	0	28	2	4	2	0	3	2	0	0	1	1375	1	4	1	1	0	0	0	2	2	85	9	2	4	2	1	4	2	2	3	0	327	1	1	2	1301	359	350	1	3	28	250	22	12	404	241	26	518	331	227	180	10	31	10	199	214	438	124	60	56	36	5	1	2	345	1467	501	185	224	295	254	173	45	81	384	351	5	1154	779	167	368	920	74	1673	435	190	1	6	106	51	133	109	1700	412	84	29	992	150	1728	299	1058	114	175	192	177	187	105	641	96	0	4	5	4	1	1
OTU_956	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8	0	0	0	1	0	2	1	7	1	0	0	0	0	0	0	0	0	2	1	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	7	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
OTU_957	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_bacterium	12	5	6	4	2	11	4	1	1	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	3	0	4	8	0	1	3	2	0	0	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	2	4	5	0	0	0	3	1	1	0	0	0	1	0	2	1	2	1	0	0	0	0	0	1	0	0	0	2	2	3	0	1	2	0	2	0	0	0	3	2	1	5	0	45	6	9	12	2	1	4	3	7	13	7	2	0	3	2	3	0	4	8	1	2	6	8	33	11	4	16	1	13	0	0	3	1	3	3	0	5	11	4	3	0	4	3	3	5	2	1	3	0	3	12	1	0	3	0	0	5	2	0	4	19	0	0	0	0	0	0	0
OTU_958	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	1	1	76	5	0	1	1	2	23	34	0	2	0	0	2	1	2	17	1	0	3	0	0	0	6	0	25	25	0	0	0	1	0	0	4	15	12	3	1	2	0	0	0	7	1	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	6	0	2	2	0	1	1	4	0	0	2	1	0	0	0	5	0	0	0	13	0	0	1	0	0	1	1	0	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	1	10	0	3	0	0	15	0	0	21	0	5	0	0	0	3	3	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	10	9	0	0	1	1	0	7	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	2	2	1	0	1	0	0	0	2	1	2
OTU_959	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__uncultured;s__uncultured_bacterium	0	0	1	0	1	0	0	0	0	2	0	2	1	0	1	0	2	7	0	0	0	0	0	0	1	0	6	0	4	0	0	0	0	0	4	13	15	88	0	6	0	0	0	1	0	1	0	0	3	0	0	0	4	0	0	7	2	0	1	3	0	1	0	0	13	0	3	2	0	1	0	22	0	0	12	6	1	12	99	123	0	0	0	0	1	3	2	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_960	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	0	0	0	0	2	5	0	0	0	3	0	2	0	7	1	0	2	0	0	0	1	0	0	0	0	0	0	0
OTU_961	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	5	7	0	11	1	2	1	15	2	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	6	0	1	0	4	3	1	0	0	0	1	1	0	2	0	0	1	0	1	2	0	2	0	2	6	1	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	2	2	0	0	1	1	0	0	0	0	1	0	0	1	2	0	0	1	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
OTU_962	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1	0	1	0	0	1	0	0	1	0	0	3	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	7	0	6	0	1	0	6	0	0	5	2	2	1	0	1	0	1	1	1	0	0	5	0	3	1	3	2	0	9	0	0	1	1	2	0	1	1	0	1	0	2	1	3	3	0	0	0	1	3	1	4	1	1	0	1	2	1	3	5	1	3	1	0	1	1	1	2	0
OTU_963	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	44	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	13	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	11	1	0	0	2	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_964	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__uncultured_bacterium	2	0	9	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_965	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__uncultured_bacterium	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	1	0	0	0	0	1	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_966	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium	0	2	0	0	1	9	0	14	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	8	0	0	0	4	3	0	3	6	0	1	0	1	0	0	0	0	1	2	12	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_967	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	8	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	14	0	3	2	3	0	1	0	0	0	8	0	0	1	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_968	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Syntrophococcus;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	2	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_969	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__uncultured_bacterium	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	11	0	0	0	6	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_970	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	0	5	0	0	3	3	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	2	6	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	11	0	4	0	0	2	1	1	9	9	0	0	0	4	0	12	0	8	0	0	2	0	0	0	3	0	0	0	0	0	0	0
OTU_971	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	19	1	2	26	11	21	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	14	4	0	0	0	1	1	0	1	0	0	16	1	0	0	2	2	4	5	16	13	0	4	7	0	0	0	0	1	43	23	46	0	9	8	3	0	1	17	1	0	0	0	2	0	5	7	58	0	13	0	0	10	9	9	26	53	0	0	13	15	0	38	0	43	4	7	7	0	1	0	19	1	0	0	0	0	0	1
OTU_972	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	4	3	1	4	2	0	13	3	0	0	0	0	0	4	1	1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	3	0	4	0	0	5	11	6	7	1	0	0	13	0	0	8	0	5	1	3	2	0	0	0	1	0	0	0	0	0	0	0
